Episode: 0,0.8267332017742033,0.0,0.9341489857054471,-0.5,
Episode: 1,0.3509443334583661,0.959320154552417,0.9555253531529513,0.939426214117043,0.9448232212983332,0.7397148518665375,-0.5,
Episode: 2,0.7497457758926998,0.3611052002297266,0.9530591587215709,-1.0,
Episode: 3,0.9734384460354053,0.9683946305326174,0.9709011595657479,0.9548886177948895,0.494191841070187,0.4854749597788321,-0.5,
Episode: 4,0.10374588929345278,0.30386813962052117,0.567112847714327,-1.0,
Episode: 5,0.40175872892325704,0.9605815043790942,0.5034452727808614,0.9119513865072193,0.8945704215785101,-0.5,
Episode: 6,0.9817200292680277,0.9759179636289351,0.9724098698441372,0.925655577906818,0.3235592297490832,0.17229552763347342,-0.5,
Episode: 7,0.17846367579397465,0.9625902958860124,0.9648134024363522,0.9543267311621337,0.8568370035361826,-1.0,
Episode: 8,0.23546657871108298,0.9536231915593867,0.9422445416670903,0.7118200479655324,0.9074790337828693,-0.5,
Episode: 9,0.9737141898785815,0.9633606516040406,0.9693782868489129,0.9687187661607501,0.6004619533775193,0.9546470922549766,0.9574534966410253,0.7094845127974931,-1.0,
Episode: 10,0.8920206704677026,0.9780736672997234,0.9520285975835917,0.9703019184526602,0.9619061936891322,-1.0,
Episode: 11,0.9717955671357867,0.9734230126605294,0.9738625038407273,0.9724370533191862,0.8712913448233236,0.9468106710746554,0.9232053323913618,0.9238183661432584,0.8941724974585229,-0.5,
Episode: 12,0.9731574394064899,0.9796986071334217,0.9741088359538269,0.9710139303804266,0.9616193744263305,0.9461940668356715,0.4455117192854749,-1.0,
Episode: 13,0.8262803958950637,0.9677928146708203,0.8900786384980353,0.6410921339106392,0.33999887799688694,-0.5,
Episode: 14,0.35400543054546124,0.9728955768992051,0.8593249297685517,0.9607231732713686,0.9568100073905983,0.9436347913077275,0.672018542462848,-1.0,
Episode: 15,0.6114712059735342,0.9539568872142832,0.9411449012075048,0.939800120858636,0.9225666001966841,0.9105560830084435,-1.0,
Episode: 16,0.9792472076995424,0.7999797703537054,0.9728355254737696,0.7552538159630038,0.948664854529016,0.9440125840351614,0.6168390017181486,0.9107716584026536,0.8901309425027095,0.9021134536502918,0.9040139467457364,-1.0,
Episode: 17,0.5785176590848402,0.9704523092878904,0.9579499477942568,0.76003971658568,-1.0,
Episode: 18,0.23776496711492967,0.6868702510980158,0.9512424822252776,0.9589088131665289,0.9585747177304595,0.4107568504160602,-0.5,
Episode: 19,0.5434612320753335,-1.0,
Episode: 20,0.5574581427465852,0.9583484051601401,0.0,0.4332645421438441,-0.5,
