Episode: 0,0.7193299892938447,0.08051762300311871,0.0,-0.5,
Episode: 1,0.7410942798900604,0.12376972588994585,0.0,0.02663174267894294,-0.5,
Episode: 2,0.7418225618020697,0.12599833152700168,0.0,-0.5,
Episode: 3,0.9757203821800952,0.9704834936205338,0.8704476284361943,0.7633738322789977,-1.0,
Episode: 4,0.9756288885520743,0.9704019698145502,0.867524281968642,0.763842343735103,-1.0,
Episode: 5,0.7414262861262417,0.11869074702989674,0.0,-0.5,
Episode: 6,0.740164011348536,0.12226576238239778,0.0,-0.5,
Episode: 7,0.7404175908855973,0.11998590814939791,0.0,-0.5,
Episode: 8,0.6155104840143049,0.9672553866176419,0.9650940567356209,0.961090330146231,0.9553976899257681,0.5978206890702263,-1.0,
Episode: 9,0.7397879765111651,0.11901678414704615,0.0,-0.5,
Episode: 10,0.7397722968619592,0.12354892900614865,0.0,-1.0,
