Episode: 0,0.9733710680104379,0.9614610949750864,0.9457415586936448,0.9230500120646574,0.897609791826225,-0.5,
Episode: 1,0.9764162540230861,0.9674503049380707,0.9553537642083595,0.9395978018866146,0.9181931291910652,0.8911935066918734,-0.5,
Episode: 2,0.9760585501958745,0.9668971886847764,0.9547054247302927,0.9389449988099201,0.9171725999613007,0.8899056926988402,-0.5,
Episode: 3,0.9759193909653582,0.9667621954330112,0.9517661581700514,0.9341759909969688,0.9107114139598889,0.8809959855615404,-0.5,
Episode: 4,0.976039650533935,0.9669602802704662,0.9549025123053775,0.9391237949582856,0.918375668365508,0.8906030316263511,-0.5,
Episode: 5,0.9760047688976805,0.9664459756214043,0.9535614091102143,0.9367561336052876,0.9158759657222653,0.8877874145442475,-0.5,
Episode: 6,0.9761262582878504,0.966676363327301,0.9540774573088858,0.9372570984863438,0.9148659473224986,0.8839464846192188,-0.5,
Episode: 7,0.9762041766140511,0.9674476431032292,0.9556014515919655,0.9405611355327925,0.9211201325641021,0.8947795448975177,-0.5,
Episode: 8,0.9760689324749676,0.9668756527147278,0.954590318867071,0.9388838851688593,0.9182346410700614,0.8907720991139292,-0.5,
Episode: 9,0.9764623204657197,0.9674905929666671,0.955278650014711,0.9391443948373321,0.9179278668757342,0.8906080563437243,-0.5,
Episode: 10,0.9760987120645928,0.9662792308528121,0.952445588796808,0.9346834885108412,0.9097098670293111,-0.5,
Episode: 11,0.9757668127502771,0.8768401211983069,0.8290376716531472,0.8430653872020354,0.8828986666767695,-0.5,
Episode: 12,0.9726309418319745,0.9610066082952635,0.8578894656208585,0.7893613006498607,-0.5,
Episode: 13,0.9730187329534166,0.9577131303783637,0.8498302489826803,0.7737891574378917,-0.5,
Episode: 14,0.95817432330834,0.8726150312431431,0.8392895602832847,0.7945265217396215,-0.5,
Episode: 15,0.9633706367890267,0.7938345164055824,0.7871991789338262,0.8850260452439785,-0.5,
Episode: 16,0.9584973741884548,0.8874923435730055,0.8345837173758794,0.7905051546314668,-0.5,
Episode: 17,0.9661384252001939,0.803226797186864,0.772949429229345,0.8837805075234895,-0.5,
Episode: 18,0.947947808130618,0.8479111177535321,0.8191884629897946,0.7862760016663078,-0.5,
Episode: 19,0.9678862859011315,0.7475804936742204,0.8009097709194921,0.843720848478807,-0.5,
Episode: 20,0.9505155042962076,0.8472445860697209,0.8408444085760648,0.7857873719509251,-0.5,
Episode: 21,0.9679105337891661,0.8532797917985613,0.863785763155472,0.8026890404079516,-0.5,
Episode: 22,0.9302980407039647,0.8013217512779122,0.7333896586839046,0.8286487555758093,-0.5,
Episode: 23,0.9595072167203718,0.8600032465134593,0.8132697458695013,0.8281753126776952,-0.5,
Episode: 24,0.9728254466735167,0.7954268433265876,0.7650584918404603,0.84613701164989,-0.5,
Episode: 25,0.9584093562560704,0.8897252269983436,0.837019169713779,0.789335006691824,-0.5,
Episode: 26,0.9728251550332913,0.8066455791369019,0.8008575932635815,0.8518633318227753,-0.5,
Episode: 27,0.9732438262909251,0.9614446383841672,0.9456586498566898,0.9246434930489457,0.8953910047419203,-0.5,
Episode: 28,0.9751721785578109,0.9637626734269455,0.9473702477157693,0.9253797146009934,0.9023155653042018,-0.5,
Episode: 29,0.9757172214664627,0.9658937593473795,0.9393868491256966,0.8878207535757019,0.8934422964003302,-0.5,
Episode: 30,0.9748309081691025,0.9572764825333847,0.9133899124326059,0.9052924058966515,0.8823024484286802,-0.5,
Episode: 31,0.9726314853896352,0.9614783545612229,0.9451776303465811,0.9211754541614359,0.8887572846650875,-0.5,
Episode: 32,0.9750287024719726,0.964887127190016,0.9492518838683737,0.9278439512156447,0.8985733125266803,-0.5,
Episode: 33,0.9738041848081853,0.9622884096921522,0.946424212003111,0.9235023202320529,0.8927290770689194,-0.5,
Episode: 34,0.975340925506063,0.9640726898958581,0.9438311315521387,0.9259105754108821,0.9004676444688398,-0.5,
