Episode: 0,0.9249178013396259,0.28387273698702686,0.11423334962988069,0.04276292475999632,-0.5,
Episode: 1,0.9734912470743391,0.37022441971646886,0.8770597201155104,0.5037157411334223,0.31877794586940045,-0.5,
Episode: 2,-0.5,
Episode: 3,-0.5,
