Episode: 0,0.968528385203951,0.0,0.33154811814797674,-0.5,
Episode: 1,0.6371486201817615,0.9580857932258758,0.9478439561593485,0.9513773216543482,0.9423164886729871,0.9412809255780432,0.6862259748384405,0.8905122429636064,0.8903408681936322,-1.0,
Episode: 2,0.9242910168719228,0.2922920586816529,0.8263825915458831,0.1880939390727636,-0.5,
Episode: 3,0.2934468844529654,0.9687247835452624,-1.0,
Episode: 4,0.35151303685309865,0.9728917639571,0.970709750849662,0.2971320770294003,0.4290888541494277,0.917719935759554,0.9338312490677856,0.9206635686086849,0.8191919832999466,-0.5,
Episode: 5,0.6658719929701594,0.9544362203902885,0.9348922134031132,0.9069236916222823,-0.5,
Episode: 6,0.9248133301420356,0.9792364766333759,0.5436942665206691,0.750290870779974,0.8372777472658217,0.9138316197965892,-0.5,
Episode: 7,0.8263234617431152,0.6280254272058916,0.8868460842785449,0.18780974606592515,0.9337511870272688,0.16677945969502325,-0.5,
Episode: 8,0.7722088862659973,0.9414217340179275,0.6446127201257262,0.9484849240477238,-1.0,
Episode: 9,0.9251989005248333,0.0,0.9585008639970354,0.3614718755325491,0.9385363378299034,0.938250846565033,0.9158692728519031,-0.5,
Episode: 10,0.9656651082338162,0.9515032462638079,0.9305192299867437,0.9006902793458453,-0.5,
Episode: 11,0.9667953002091716,0.953480635348502,0.9335074085190808,0.904978461082831,-0.5,
Episode: 12,0.610012064723602,0.9623911710051023,0.9569912119649501,0.9444263061903655,0.9335428038524063,0.9294369667947421,0.9307735153448645,-1.0,
Episode: 13,0.9613331776434804,0.9464231741445569,0.9241918546324799,0.8926290538866535,-0.5,
Episode: 14,0.19067997032808964,0.9662652503753498,0.2121814686894559,0.9417925918333045,0.9418070531104015,0.9271077812747452,-0.5,
Episode: 15,0.8466336848679956,0.9549376434246899,0.9685087948414797,0.9712953238674344,0.7098245018388388,0.3747693894053946,-0.5,
Episode: 16,0.9234200051154764,0.9792285121534129,0.21426421415175018,0.6053786347363225,0.44524840104756375,0.9346516975704509,0.924869455244564,0.915534798262029,0.6539390235467708,-0.5,
Episode: 17,0.7676074275378859,-1.0,
Episode: 18,0.5582799357668387,0.9679866428610109,0.9679870731464364,0.9726420741049568,0.9623508867850981,0.958085859941221,0.4806210247687517,0.9301330021723743,0.9077340168074628,-0.5,
Episode: 19,0.2358821753376494,0.9668657192067642,0.9669089831630253,0.9558616645020073,0.9534999140208249,0.9394378211232697,0.0,0.9157704003075355,0.8228167215645622,0.9054631037306042,-0.5,
Episode: 20,0.6098682917680407,0.9504511297736642,0.12561816067029632,0.9050750009936419,-0.5,
Episode: 21,0.9760842752448956,0.7308234618675126,0.037418563952578365,0.9244900557735836,0.8979085178358419,-0.5,
Episode: 22,0.6993270630785889,0.10590996593689495,0.8871967974656944,-1.0,
Episode: 23,0.3520593063795884,0.9593207197353928,0.9544118194520224,0.5029755079598529,-0.5,
Episode: 24,0.97378856823356,0.7219579122524209,0.948235502817907,0.839702621889101,0.5614250951015992,-0.5,
Episode: 25,0.5357935142410978,0.9425343509740122,-1.0,
Episode: 26,0.8569753808092999,0.9746382603198585,0.7616247761589553,0.15056038763046037,0.9548091974137214,0.8120961667895238,0.9035793237835616,0.8879238192663148,-0.5,
Episode: 27,0.9758567905730579,0.8258644926874086,0.5524857491287276,0.9487066267808271,0.9493084623438532,0.43979101210970956,0.916345621075843,0.8929883293403573,0.8910897641257796,0.8931958072970814,0.9016154317256398,0.8940476737361327,-0.5,
Episode: 28,0.6230956540371274,0.969830505263169,0.3270720834328574,-1.0,
Episode: 29,0.8569849748727059,0.2793783958313668,0.11005468285873342,0.9472998723926664,0.9541479987259496,0.9383059980196149,0.5193614355331128,-1.0,
Episode: 30,0.9666909538101971,0.9748084417785179,0.4407238828508799,0.71103296057442,0.9173759374748003,0.9183078866312846,-0.5,
Episode: 31,0.865784834106024,0.2770443701116334,0.9693460679660302,0.07679222400727803,0.44981993916439034,0.888966793382325,-0.5,
Episode: 32,0.9734348557327273,0.9733120527527641,0.24934656347540252,0.9712676780502459,0.6645477629715922,0.9513025005856581,-1.0,
Episode: 33,0.8570517775046628,0.9525011093240461,0.9687917349502106,0.2922979900649397,0.1034708878306657,-0.5,
Episode: 34,0.5926528078660654,0.8674472589097094,0.9511962265449466,0.13215734472436086,-0.5,
Episode: 35,0.9748736992705918,0.9778555986092551,0.44602245869040946,0.9651752888190785,-1.0,
Episode: 36,0.9745957259158533,0.9685548313717519,0.9624884990351898,0.9606027546776101,0.8418940038397024,0.9482411397480923,0.9408856968035527,-1.0,
Episode: 37,0.9759292361720144,0.20189203858633809,0.8386499267345711,0.9385245554794238,0.926094266235374,0.9145963222481771,0.8030540073967525,-0.5,
Episode: 38,0.5583285188870397,0.9615679836215947,0.9616578308916439,0.9591484629143749,0.9621201880068001,-1.0,
Episode: 39,0.5583568413630188,0.9607626768637503,0.9579796698711619,0.3249340647559876,0.936183820104239,0.9135698524130003,0.9018252180841283,-0.5,
Episode: 40,0.9794159911239313,0.7922533412619628,0.22475413991070073,0.9674546055196451,0.9711932706715911,0.9643134404142195,-1.0,
Episode: 41,0.19406174725721864,0.9607763418411872,0.9478897488884266,0.953042863759357,0.9478733608734439,0.6945308093731656,0.8154554365972244,-0.5,
Episode: 42,0.5461574553587111,0.9694984211585029,0.6661418491466052,0.30207178266037443,0.5594862378272307,0.6063402263462576,-0.5,
Episode: 43,0.6576477599595367,0.9534306647598553,0.9334474899662413,0.9049036956146179,-0.5,
Episode: 44,0.8561388169889937,0.9801227253868409,0.5859572993537016,0.8225874801416079,0.9544935311698921,0.5696128309636425,0.9275063643500221,0.9211423539221989,0.9304661552416668,0.9334083048184215,0.9245050278053495,0.9345692988610295,0.9367263398448737,0.6948578929303616,0.8042028989021228,0.9453465841466282,0.9566060558827971,0.6693685235486603,0.7680963465919111,0.0,-0.5,
Episode: 45,0.482666834489476,0.6259776297889783,0.9214757074387265,0.9139091246626707,0.8948769103385981,0.9130198763205218,0.8908983820648141,-0.5,
Episode: 46,0.9738072189370508,0.4922143993275458,0.9380783554049386,0.6214712416515416,-1.0,
Episode: 47,0.35173550385359054,0.3102823003442417,0.9538570079197609,0.944520735722346,0.9428416137732405,0.9451885488251706,0.9473281834838829,0.9428249991243549,0.9234223401123351,0.9176639667406412,0.8909192847143466,0.8813453883002322,-0.5,
Episode: 48,0.8263063138381558,0.19440404998104044,0.9464458705945569,0.2066301390833457,0.9202173284116894,-0.5,
Episode: 49,0.6163172857959783,0.9776427014730215,0.9745529466779667,0.9750866745624021,0.8263575979448857,0.9614649376631277,0.9477324673162999,0.3879568341476013,-0.5,
Episode: 50,0.5237813543019618,0.26595176903001067,0.20020101336186355,-0.5,
Episode: 51,0.6529897732752221,0.9542224083842454,0.9345717690597986,0.9070969037656287,-0.5,
Episode: 52,0.9121371109583113,0.0,0.9537162210308698,0.9456095362547601,0.9591248915122945,0.4629596871385432,0.9303683435166604,0.8604955919169481,0.88413867402065,-0.5,
Episode: 53,0.4017024623979506,0.7049895318364834,0.9662736462197287,0.9572313829884619,0.9451466036605543,0.918360222856296,0.902361680854677,0.9006575147920964,0.8877535014353841,-1.0,
Episode: 54,0.9245530083260659,0.0,0.9563832536372071,0.8676445477371704,0.9270091583578113,0.8703118339024286,-0.5,
Episode: 55,0.4883895587457063,0.36142908523496153,0.2373484862732448,-0.5,
Episode: 56,0.36909683138498894,0.0,0.6252998351631631,-0.5,
Episode: 57,0.6366579707566357,0.9487515280384458,0.9633683602524247,0.952188971742494,0.9457009721026461,0.45004667911834945,0.9019510081534869,-0.5,
Episode: 58,0.5629154881346896,0.9538616040395018,0.9340892356798937,0.9058179013017821,-0.5,
Episode: 59,0.3528151444667672,0.9593884823044478,0.9555811728428758,0.952893127236809,0.14900948543330023,0.9156510842287623,0.9109479108075409,0.902016181369753,-0.5,
Episode: 60,0.9800098237899666,0.9185299144843407,0.6130432482629661,0.9444091438412607,0.9333121024336637,0.9222857404935927,-0.5,
Episode: 61,0.8580612987331816,0.9401722266151176,0.9630061144102091,0.41400741606217706,0.9546945886510549,0.9481410577991558,0.9504406358416086,0.9075089587406905,-1.0,
Episode: 62,0.8569869125645692,0.9711020524706317,0.9735140601421599,0.967467786139202,0.7280159379860235,0.0,0.9048150532937266,0.9305722596828165,0.7480663971389289,0.9043182624666724,-1.0,
Episode: 63,0.35083963987528566,0.9593026997051239,0.9527274900479027,0.961262807061531,0.7032597330233686,0.31902260351539036,-0.5,
Episode: 64,0.9657430030003108,0.9618540743038246,0.6744269209231596,0.7276611980718022,0.9049724594942479,-1.0,
Episode: 65,0.3519427101352505,0.7212329297952085,0.9205718614172588,0.9394972492256012,0.9411505831756326,0.9403631185547912,0.9442246597145054,0.9459687343595615,0.9229186992727598,-0.5,
Episode: 66,0.9806473580862995,0.24344545642900056,0.365005909229653,0.954976936289577,0.938626869078176,0.895710633987615,0.9186519838305895,0.9246721077190269,-0.5,
Episode: 67,0.9728884581939553,0.0,0.3261140741685944,-1.0,
Episode: 68,0.605444318502977,0.9537217644911569,0.9520343482676992,0.12759313842299216,-1.0,
Episode: 69,0.5574469489253113,0.9583502112248518,0.9669265977932704,0.9692498911942373,0.7874925046699899,0.6070142270711544,0.9311928946509631,0.9329084586958443,0.4047599357352504,0.9134162999951394,-1.0,
Episode: 70,0.9805955356865419,0.9610702789337402,0.19847500462015152,0.9585932350176749,0.9342348109714587,0.942040321136703,0.9255386979857256,0.9229892960269119,0.9110952135324238,-0.5,
Episode: 71,0.970864989774571,0.7239995416449059,0.5117954072652737,-0.5,
Episode: 72,0.9247040852485381,0.9735826874684634,0.9718143035889031,0.809563418007843,0.9604166938819463,0.9552337868854077,0.9578607948092859,0.9429771057069666,0.9410429540338789,0.35189922730990814,-0.5,
Episode: 73,0.6290658040585405,0.9624162114819379,0.6491820760692092,0.9248811901338716,0.8968991092128389,-0.5,
Episode: 74,0.9679534222301718,0.2434242539812217,0.9670923740853143,0.9617682709034343,0.948590309091642,0.9570998165092386,-1.0,
Episode: 75,0.8569690640291888,0.27927558693348453,0.9557116517635271,0.8246748474740161,0.4609184233784379,0.9489114719316155,0.9447986095598473,0.9396126212236019,0.9245594738169994,0.8982348065673235,-1.0,
Episode: 76,0.23806426148493948,0.9702799780568754,0.9696744429971295,0.9724690506181983,0.9606230089552608,0.7758809346478232,0.3738242537248306,-1.0,
Episode: 77,0.5583265440898143,0.9130669114561174,0.9424911698747236,0.9387588175390178,0.7759897280794658,0.8855840836406778,-0.5,
Episode: 78,0.7570282918216709,0.0,0.0,0.9078878080482129,0.931505327539575,0.9349713778138343,0.9373139089288134,0.9224445048491421,0.8351108061341898,0.8880181500623637,-0.5,
Episode: 79,0.9348802933222073,0.9728693842339001,0.96464121478133,0.32958578204536837,0.9549088052482677,0.9561419195170677,0.9529139654107865,0.8398915045854896,0.9141456267824007,0.9112456321096629,-1.0,
Episode: 80,0.5583268079161051,0.9120990855976594,0.944244067058077,0.9394415621378989,0.46286769661464694,0.8988690834555774,-0.5,
Episode: 81,0.5901587562221007,0.9533703194166709,0.9333452832501989,0.9047490796830927,-0.5,
Episode: 82,0.5591744981858136,0.9632626472148329,0.958389424695288,
Episode: 83,0.5261176650633633,0.9730039998972337,0.9283782756002733,0.9632226767842524,0.9577725191416261,0.509141319343735,0.8564058197992448,-0.5,
Episode: 84,0.830021334566905,0.9723536550248345,0.9690547645889378,0.8075033959161393,0.810220959121809,0.49330958408942444,-0.5,
Episode: 85,0.24375481940468435,0.9539903806877854,0.0007484656074832643,-0.5,
Episode: 86,0.6885905424011197,0.9598894561527347,0.5473902966087997,0.9190367241983772,0.9110539086820298,0.9282605152229678,0.9027697361454585,-0.5,
Episode: 87,0.9741288195129266,0.38723879841539294,0.14655284119621653,0.0,-0.5,
Episode: 88,0.7183835334423965,0.9630241426057395,0.9539583918494488,-1.0,
Episode: 89,0.6858737450764398,0.6361047907662359,0.9237783403036235,0.5058452359610711,-0.5,
Episode: 90,0.6704110383883559,0.9591120035029054,0.9523102970031218,0.9336947505742715,0.8475475997614281,-1.0,
Episode: 91,0.966131318954267,0.3111041956796657,0.11357118945649552,0.958612217573538,0.959915003062769,0.8457024831358323,0.9485513869605324,0.9251302098776518,-1.0,
Episode: 92,0.8568525890580853,0.0,0.9660609920754177,0.9670043723970116,0.9713863008301242,0.9721590828138942,0.7784790743934047,0.9561520483208009,0.5616192797387293,0.9194458886607455,0.8882427218560494,-0.5,
Episode: 93,0.6662109903332588,0.6956340998244869,0.9640628194843027,0.8586542275535822,0.7628333612685056,0.9095611485096542,0.8922062314868877,-0.5,
Episode: 94,0.6464688347686673,0.9394873823016759,0.9551448564634296,0.5007900668453188,0.9085631622685092,-0.5,
Episode: 95,0.4133496314105554,0.9640715525786807,0.9726282655079439,0.9654934237076165,0.9580719552277384,0.956200965305112,-1.0,
Episode: 96,0.976046797608198,0.910966510849675,0.9692777365055112,0.3938192041100682,0.808595363743151,0.15854990095395802,0.9220131221816074,0.9135158631482416,0.936179081664997,0.9460167876093462,0.9311543361357408,0.8285438581051242,0.7314402938169755,0.9051432354732957,0.9130913994343666,0.9161700736219294,0.9304557425180264,0.9448948320857424,0.9544805337909625,0.0,0.0,0.7047401918578593,-0.5,
Episode: 97,0.9756503135422836,0.9634290865447482,0.9610840363262072,0.3772842169017108,0.9205651304161404,0.9324660639557499,0.912199054185267,-0.5,
Episode: 98,0.9134919101776637,0.9723619805757239,0.9317276218860854,-1.0,
Episode: 99,0.8262806549403252,0.9677951533939563,0.9454676971988726,0.12255277968478766,0.9077436900934924,-0.5,
Episode: 100,0.35077945272243044,0.7209165211831752,0.9556988144681791,0.3475615593731402,0.9227543955685995,0.9097901298837897,0.9121678801302766,-1.0,
Episode: 101,0.4025256108081332,0.8693737253839617,0.9485037829718325,0.9437624675000191,0.8443050416035437,-0.5,
Episode: 102,0.40310563562589513,0.9605834392329908,0.9452538840824747,0.7623008397385705,0.9149540933508029,0.9054685535109943,0.890533643261878,-0.5,
Episode: 103,0.6677290366340027,0.9679674275029697,0.7865300990341076,-1.0,
Episode: 104,0.8263258983866957,0.9677867694112972,0.5407384211567674,0.9274473740310294,0.899204708163069,-0.5,
Episode: 105,0.706677034999489,0.8683776682205403,-1.0,
Episode: 106,0.5580918338095683,0.7039668876533275,0.9450588124528388,0.9228410074889472,0.9419978765364165,0.8957442783171503,0.9214985292995417,0.7976637429424559,-0.5,
Episode: 107,0.09421852621867155,-1.0,
Episode: 108,0.3497620302851452,0.9594283501290917,0.9555562092902091,0.9430071526733752,0.9413926662197998,0.8814257042238913,0.8501912448680439,0.8818206650460467,-0.5,
Episode: 109,0.9810311326781789,0.9795869687695886,0.6620639625686898,0.4703265472772999,0.9611008588876127,0.9497758977365213,0.04885622629909159,0.9094322526256989,-0.5,
Episode: 110,0.9667051019484553,0.9533307441141252,0.933285470531902,0.9046632326887183,-0.5,
Episode: 111,0.5594539426024163,0.3790602164699641,0.953165588194357,0.9482122504990933,0.9466730272126862,0.7865819455330246,0.769002796211066,-0.5,
Episode: 112,0.9662270883212809,0.9591254290101408,0.9445766858008227,0.9508390685998462,0.8892162549010485,0.9242345963896685,0.6094556536669444,0.8934770647037774,-0.5,
Episode: 113,0.9668886772725114,0.9536471931902828,0.9337600570570324,0.9053417493852247,-0.5,
Episode: 114,0.9286530212803851,0.2912651153060414,0.8973658613511061,0.9584457863124269,0.9465410036233174,0.8216501628949897,0.7734023406823582,0.898698046898656,-0.5,
Episode: 115,0.6552828415319328,0.9665873153471171,0.9701715683860277,0.7095514783917864,0.9508324328524012,0.9346612142065589,0.9200785847718134,0.9184653056651239,-1.0,
Episode: 116,0.9287454518968689,-1.0,
Episode: 117,0.9627119615859212,0.9495929592984389,0.9405543447083003,0.8291572633165958,-0.5,
Episode: 118,0.966782986670407,0.9588934430454872,0.9575619815999982,0.8101167912570483,0.5906556796433615,-1.0,
Episode: 119,0.9626132669950396,0.9489245852666188,0.92811624264796,0.898346688840773,-0.5,
Episode: 120,0.9667875919241182,0.9534734360502302,0.9341068653900677,-1.0,
Episode: 121,0.9627119615859212,0.9490278640090791,0.9366577562033629,0.909188690367382,-0.5,
Episode: 122,0.9657225606488796,0.9515181914650106,-1.0,
Episode: 123,0.9613277441846546,0.9480297664172973,-1.0,
Episode: 124,0.9627119615859212,0.9556978971566432,0.9202460498537172,-1.0,
Episode: 125,0.9627987605925062,0.9496579387974238,0.9331306742575542,-1.0,
Episode: 126,0.9626132669950396,0.9489245852666188,0.9298052343985603,0.6471031959556539,-0.5,
Episode: 127,0.6806879195850659,0.9662160057999871,0.5858477589037213,0.8560159230374138,0.9410209163067766,0.9298612596821546,-1.0,
Episode: 128,0.9613331776434804,0.9464231741445569,0.9241918546324799,0.8926290538866535,-0.5,
Episode: 129,0.5599248808970286,0.7888928874421647,0.7133521286244948,0.5682113410702299,-0.5,
Episode: 130,0.9666319372664136,0.9531924757738711,0.9330716551434584,0.9043528606718315,-0.5,
Episode: 131,0.559705153663244,0.9724600707929139,0.8445745201867999,0.9534517298724094,0.9361439410224133,0.5560487286078354,0.896568637742295,-0.5,
Episode: 132,0.9659532149364949,0.9519857979518236,0.9312385008005375,0.901715114224118,-0.5,
Episode: 133,0.9721745083995879,0.9721975105976981,0.9740479620364202,0.9752680672830704,0.9413745610326247,0.8781822420884233,0.7393240574344543,0.9008917108257057,-1.0,
Episode: 134,0.9690991217533869,0.9461793058575256,-1.0,
Episode: 135,0.9626132669950396,0.9489245852666188,0.9298042529500231,0.9380640101187963,0.9215563559776521,0.91543840516577,-0.5,
Episode: 136,0.9668910479673027,0.9536515646580053,0.9337667561973872,0.9053514291616875,-0.5,
Episode: 137,0.8209868047231823,-1.0,
Episode: 138,0.9612207233494506,0.9462911128021653,0.9240284217899317,0.8924225345471297,-0.5,
Episode: 139,0.9667951745853245,0.9588779899294446,0.9571533109522299,0.8895307269034765,0.9271765455207788,0.9132519069449488,0.9014986786669481,0.8978111701424114,0.8900814342232893,0.8872930272596875,-1.0,
Episode: 140,0.9612207233494506,0.9546070676583116,0.9352196088681074,0.9380804753682399,0.9134950341633188,-0.5,
Episode: 141,0.6093963604712903,0.3743504453325358,0.5801956700462572,0.8928560427726842,0.8884758637087964,-0.5,
Episode: 142,0.9050035503103933,0.7392402071417541,0.9752338024167464,0.46176601133194706,0.9474233817242521,0.7773048757920941,0.8837603299164646,-0.5,
Episode: 143,0.8276842649664693,0.9776667562845458,0.9797843136228147,0.21598338539883938,0.3943635477812033,0.9365186677238801,0.9330825475384996,0.8584597180162965,-1.0,
Episode: 144,0.6559963329862069,0.9716614088013301,0.9700600862448472,0.7557321768541083,0.9559568169297183,-1.0,
Episode: 145,0.23618132167185613,0.9535789655500707,0.6150989424019143,0.9002911715515084,-0.5,
Episode: 146,0.35218810615743157,0.9708468177287274,0.9678210109376371,0.9737842900003946,0.7364376098390472,0.9442299428088985,0.762264492885903,-1.0,
Episode: 147,0.967358443759903,0.9786506673544473,0.7361083233238904,0.9559707608058079,0.9749390328692777,0.949119581369439,-1.0,
Episode: 148,0.8570126897043479,0.9532761423645506,0.9568918844819704,0.9426393798600268,0.9415290215949959,0.9251182745282264,0.9200837469777456,0.893673716846396,0.8891155709374351,0.8922632631240555,-0.5,
Episode: 149,0.5649161025897075,-1.0,
Episode: 150,0.6316909102330255,0.9542011695578527,0.9616807899895595,0.9530648525237415,0.12221570758087558,0.898741535898723,-1.0,
Episode: 151,0.6856087316730916,0.9681484202772128,0.9718782974860117,0.9642426890161679,0.7365773790788462,0.11463230319196682,0.8848869830790576,-0.5,
Episode: 152,0.925145389613106,0.979579602348083,0.8740527339401869,0.9680955417480981,0.967540641418236,0.897342534533882,0.9466933042295742,0.947687482458748,0.9416009005798902,0.9305453324086937,0.9183530450881221,0.9179073444264931,0.9210630857819986,0.8567998035300262,0.9371833937450927,0.9384797519060815,0.9652180661529737,0.7945107425003916,0.9684346162989078,0.9700116458497214,0.0,0.0,0.620155335334754,-0.5,
Episode: 153,0.974862080163208,0.9644163520077982,0.72513975039172,0.3395116231663449,-0.5,
Episode: 154,0.6182151716841713,0.9735081690130646,0.9685629840386631,0.6596818402681207,0.9619356705180819,0.585141807851415,0.9487517528599582,-1.0,
Episode: 155,0.8567627445205428,0.27893786160885853,0.9648868871423367,0.9668118736242578,-1.0,
Episode: 156,0.9718379593034111,0.9673251969722909,0.9634229592338854,0.03154476878026621,0.930035663619384,-1.0,
Episode: 157,0.6861016050694357,0.9644558620607346,0.8314542978308721,0.9518767685348439,0.9522320166425251,0.9403599295728455,0.9435793347334419,0.8886997373368257,0.8891476874245746,0.8896425933557286,-0.5,
Episode: 158,0.533987958527558,0.9657661432497758,0.45314864546766886,0.7457919466901183,0.672584468965043,-1.0,
Episode: 159,0.6569388244745531,0.3875215337270762,0.9562248475617091,0.5393976594633187,0.9392342915773757,0.921973367930955,0.46443414999658683,-0.5,
Episode: 160,0.9798334601781058,0.22011815405749469,0.8519039472879825,0.21695545735547525,0.932198684236335,0.9142179710046759,0.8995918297337766,-1.0,
Episode: 161,0.8943804773523557,0.9675117895335461,0.0952296774794544,0.9344755687764994,0.5095999216797542,-0.5,
Episode: 162,0.5593268015183296,0.9695924706265056,0.959370146423075,0.5515186859073415,0.927161661356795,0.39239442049522394,-0.5,
Episode: 163,0.608188257510393,0.9802072075757615,0.4333928907990886,0.9632052163355185,0.0,0.9061987376263493,-1.0,
Episode: 164,0.35133077230979654,0.8658844574523081,0.7636779125377057,0.9161656992818952,0.930062396324362,0.9338567956016605,0.9254571654733147,-1.0,
Episode: 165,
Episode: 166,0.9790837913454786,0.3475509136713255,0.9611134087755547,0.9519762209442619,0.9430111942733911,0.9251903353495324,0.8774082741157733,-0.5,
Episode: 167,0.9707340885922429,0.24227072791526577,0.9709000492088372,0.973333549886318,0.9679785706647441,0.9592030124845263,0.9289597479821929,-1.0,
Episode: 168,0.9245351129692613,0.9703327095722031,0.9701412726835112,0.9711782342733963,0.9703247185633013,-1.0,
Episode: 169,0.9626132669950396,0.9489245852666188,0.92811624264796,0.898346688840773,-0.5,
Episode: 170,0.9804618511818495,0.9810277266251973,0.9755338548231118,0.9695494849006918,0.014524155665669196,0.9555841403595831,0.36011782911405804,0.9214620894209455,-1.0,
Episode: 171,0.9627987605925062,0.9491281270553971,0.9283560106628653,0.8986394409079003,-0.5,
Episode: 172,0.5608547042223971,0.9724473248628094,0.7347695619529242,0.9545974883186853,0.9617640497567905,0.9508918569792276,-1.0,
Episode: 173,0.9626132669950396,0.9489245852666188,0.92811624264796,0.898346688840773,-0.5,
Episode: 174,0.9793050043047249,0.7009428339241709,0.9757353150799843,0.07153412666275158,0.0,0.9311022364624515,0.7336573530999337,-0.5,
