Sun Dec 10 23:08:15 2023,-1.0,
Sun Dec 10 23:08:27 2023,0.0,0.0,0.0,-0.5,
Sun Dec 10 23:08:46 2023,0.5566189010045455,0.0,-0.5,
Sun Dec 10 23:09:05 2023,0.5614258202639213,0.9727363782908454,0.8431987251744291,0.11690256611626974,-1.0,
Sun Dec 10 23:09:08 2023,-0.5,
Sun Dec 10 23:09:14 2023,-1.0,
Sun Dec 10 23:09:34 2023,0.6854162531617821,0.13956882163932124,0.1961152275849902,-0.5,
Sun Dec 10 23:09:39 2023,-1.0,
Sun Dec 10 23:09:48 2023,0.23325122146477703,0.8225744130140988,-1.0,
