Episode: 0,0.9745917720314936,0.9716343329000521,0.8704480045473042,0.9591097034007092,0.6476324531313106,0.9380430277355605,0.9323469248332086,-1.0,
Episode: 1,0.16764302025630354,-1.0,
Episode: 2,0.9674230007668465,0.9786500541755361,0.7366535361947347,0.9721584248119668,0.78488864595145,0.9470638284256165,0.9389624817732034,-1.0,
Episode: 3,0.9796742085482044,0.46172282713366597,0.9689711666518477,0.9647094229303836,0.48026950589229694,0.5373544600335269,-0.5,
Episode: 4,0.23598327892998472,0.9558220658092795,0.9428430590901165,0.9181936173799677,0.8497829358053864,-0.5,
Episode: 5,0.5156187697204676,0.569414923024118,0.9533024959798888,-1.0,
Episode: 6,0.24490868429654206,0.9586586944198856,0.457238223922402,0.9071331181592933,-0.5,
Episode: 7,0.5579175061608129,0.838900559585048,0.0,0.9077405112826156,-0.5,
Episode: 8,0.18770237975684556,0.9584711708556559,0.9606953242468914,0.9039549484768911,0.6371052783994543,-0.5,
Episode: 9,0.5878648570300996,-1.0,
Episode: 10,0.8269269718464752,0.9062836552924988,0.9608336004816032,0.9571081625157589,0.5528359388508816,0.9173364636011418,-0.5,
Episode: 11,0.3491265628501208,0.9607004961427962,0.6095469835176764,0.30101282290880893,-0.5,
Episode: 12,0.5565758778956919,0.973011115945323,0.9690966589636572,0.9039019113366721,0.9083796984487382,0.9568737561870064,0.9610920712647484,0.9453365549198387,0.9402103096687907,0.9374628921871069,0.8208295936499698,0.9035169984142001,0.9111229149131593,0.5608893308723661,0.926826618397987,0.9465124751973362,0.9601020626224454,0.9629218380961995,0.973081203332336,0.33032919515394493,0.9721803903456865,0.7478491355004777,0.9725905108519002,0.1943037010964201,0.0,0.0,-0.5,
Episode: 13,0.6992545432924099,0.9555044974320699,0.9370605140868842,0.24821700591909165,-0.5,
Episode: 14,0.1726076262919761,0.9546013026448439,0.18182671532522035,0.9318190910066512,0.4265009016329708,-0.5,
Episode: 15,0.9654364934038278,0.9547770401577056,0.34019776714323907,0.931229974782117,-0.5,
Episode: 16,0.6624622456264799,0.9602666053686186,0.9636059716976755,0.0,0.4113981803281932,-0.5,
Episode: 17,0.6867568917802008,0.4103055412130808,0.9338668359865823,0.933488866206288,0.9379100386228282,0.8528554403172695,0.9082119695224193,-0.5,
Episode: 18,0.6000952072956834,0.9531925110926812,0.9334438643573597,-1.0,
Episode: 19,0.9803927220082572,0.7526049736967244,0.9752968925852437,0.646528134373777,0.22455163410496873,0.7317334523960165,-0.5,
Episode: 20,0.5576337984842787,0.3818393408685846,0.6519175531049128,0.9350871796232044,0.8513228016661195,-0.5,
Episode: 21,0.5613876909903398,0.9611113394042345,0.7724703477869446,0.921255895313093,0.9176842572963956,0.9001302384313278,-0.5,
Episode: 22,0.971366993139494,0.9698122261830057,0.9603283004678422,0.9553812039593375,0.9344574032977468,0.6586959039904138,-0.5,
Episode: 23,0.6465057598053727,0.9557302268863568,0.4468071864166355,0.8504031379922504,-0.5,
Episode: 24,0.85814737498327,0.9734474236161043,0.6903711545089478,0.9571399709460844,0.20884200507646197,0.8936521113837606,0.891237954763673,0.8918176598410683,-0.5,
