Episode: 0,0.23293851660928788,0.010835357842061374,-0.5,
Episode: 1,-0.5,
Episode: 2,-0.5,
Episode: 3,-0.5,
Episode: 4,0.42051660366918764,-0.5,
Episode: 5,-0.5,
Episode: 6,-0.5,
